,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1519,1,20,2,36,41,2,1,3,90,250,13500,0,1900,2200
1520,1,1,2,48,33,2,1,1,45,104,6500,0,1150,1348
1521,1,6,2,48,33,2,1,3,45,78,3500,0,1100,1526
1522,1,2,5,48,34,1,1,1,45,157,4000,0,1450,1769
1523,1,1,1,48,42,2,1,1,94,192,0,0,1350,1819
1524,1,16,5,48,35,4,1,1,60,103,0,0,500,862
1525,2,6,5,60,38,2,1,1,45,75,0,0,1175,1800
1526,2,8,1,60,28,2,1,1,53,177,0,0,1900,2530
1527,2,0,5,36,21,1,2,1,35,75,0,0,690,790
1528,1,20,2,18,40,2,1,1,75,210,3500,0,800,1717
1529,1,0,2,24,39,2,1,4,35,0,10000,0,600,950
1530,1,5,2,60,43,2,1,1,75,105,5000,0,1000,1809
1531,2,6,3,36,29,1,1,2,35,68,1500,0,500,525
1532,1,2,5,24,19,1,1,2,35,50,50000,0,900,1472
1533,1,18,1,60,52,2,1,1,58,128,0,0,800,1235
1534,2,1,2,60,39,2,1,3,60,99999999,6000,3000,850,1104
1535,1,0,2,12,49,3,1,3,60,0,21000,0,1800,2309
1536,2,0,2,60,49,2,1,3,60,189,3500,0,1600,1815
1537,1,4,1,54,27,2,1,1,74,139,0,0,900,1132
1538,1,6,2,60,29,2,1,1,60,125,5000,0,1500,1531
1539,1,11,5,60,37,2,1,1,75,100,0,0,1150,1230
1540,2,1,5,48,25,1,1,2,35,50,0,0,1000,1041
1541,1,0,2,30,55,2,1,3,60,155,6000,0,500,635
1542,1,1,4,24,27,2,1,2,60,128,4000,0,400,1224
1543,2,10,2,36,43,2,1,3,60,99999999,4500,0,1000,1905
1544,1,40,2,48,60,2,1,3,75,183,5000,0,1200,1308
1545,2,0,6,60,32,2,1,1,75,160,0,0,1300,1350
1546,1,6,6,36,36,2,1,1,60,160,0,0,550,700
1547,1,5,5,48,22,1,1,1,35,75,27000,0,1300,1495
1548,2,0,6,60,34,2,2,1,60,0,0,0,1700,2329
1549,1,10,3,36,44,2,1,3,75,77,8000,0,900,943
1550,1,5,1,30,59,2,1,1,81,207,20000,0,700,1460
1551,1,11,2,48,42,2,1,1,75,180,3500,1200,700,1703
1552,1,17,2,24,53,2,1,1,75,132,4000,0,400,1195
1553,2,0,2,60,33,2,1,2,45,128,4500,0,1250,1442
1554,2,10,1,60,37,2,1,1,85,96,4000,850,1100,1340
1555,2,9,6,60,35,2,1,1,60,70,0,0,1500,1562
1556,1,19,1,60,41,2,1,1,88,125,0,0,1450,1564
1557,2,5,2,60,50,2,1,2,60,81,5000,0,1540,1770
1558,2,7,2,36,37,2,2,3,90,150,4500,3000,400,882
1559,1,8,1,36,33,2,1,1,78,175,0,0,1000,1187
1560,1,10,1,48,56,2,1,3,86,112,0,0,1000,1000
1561,1,20,2,36,43,2,1,1,60,80,3000,0,600,675
1562,1,0,2,36,62,2,1,4,45,73,5000,0,430,1132
1563,2,6,5,60,38,2,1,3,105,0,0,0,480,1481
1564,1,2,3,60,34,2,1,1,60,186,8000,4000,1250,1350
1565,2,0,2,48,29,2,2,4,45,391,6500,420,2000,2397
1566,1,12,2,48,49,2,1,2,45,80,4000,0,800,1228
1567,1,0,2,48,49,2,1,3,105,280,20000,0,800,1137
1568,1,9,1,36,34,1,1,1,49,136,0,0,800,1064
1569,2,13,6,36,35,2,1,1,75,70,0,0,450,450
1570,2,5,3,48,44,2,2,1,75,199,4600,0,1600,2631
1571,2,0,1,48,30,2,1,2,60,150,0,0,1300,1582
1572,1,3,1,60,44,2,1,3,74,140,2000,0,800,992
1573,1,2,6,60,23,1,1,1,45,175,7500,0,1500,1525
1574,2,20,2,60,50,2,2,3,45,125,3000,0,1500,1600
1575,1,8,5,48,26,1,1,1,35,78,0,0,500,1800
1576,1,8,2,36,48,2,1,1,45,75,3500,0,670,857
1577,2,1,2,48,42,5,1,1,35,210,6500,1500,1650,1679
1578,1,35,2,36,59,2,1,3,60,125,6000,0,500,1389
1579,2,7,6,48,22,2,1,3,45,0,0,0,1100,1729
1580,2,2,1,60,21,2,1,3,70,100,2000,0,1100,1260
1581,1,8,3,60,30,2,1,1,75,100,2000,192,1400,1460
1582,2,10,5,12,25,1,1,3,35,99999999,0,0,675,1387
1583,1,1,6,30,26,1,1,1,35,110,0,0,700,1340
1584,2,1,2,48,26,2,1,3,75,180,1600,0,1450,1610
1585,2,10,1,48,34,2,1,1,83,79,0,0,1200,1215
1586,1,4,2,60,32,2,2,1,75,183,8000,0,1170,1398
1587,2,11,2,36,37,2,2,3,60,205,13600,4500,450,625
1588,1,12,2,60,27,2,1,1,60,118,6000,800,900,1200
1589,1,2,5,60,26,1,1,1,35,117,0,0,1000,1724
1590,1,11,6,12,41,1,1,1,35,135,0,0,1000,1300
1591,1,8,2,48,26,2,1,3,90,113,3000,750,1200,1450
1592,1,5,5,60,21,1,1,1,35,60,0,0,1100,1134
1593,2,0,1,36,24,1,1,2,44,85,0,0,375,575
1594,1,16,2,60,30,2,1,1,45,135,5000,0,1000,1230
1595,1,15,2,36,35,2,1,1,60,146,3500,0,1600,2122
1596,2,4,1,48,26,1,1,3,50,150,0,0,1100,1335
1597,1,3,2,36,36,2,1,3,75,99999999,4000,0,1000,1818
1598,2,1,3,60,32,2,1,3,75,0,1200,0,1150,1565
1599,2,10,3,60,43,2,1,1,90,110,4500,1500,750,936
1600,2,0,2,48,39,2,2,2,45,132,3500,0,1000,1603
1601,1,41,6,24,59,2,1,1,60,177,0,0,500,1633
1602,2,0,2,36,32,2,1,4,75,74,4000,0,500,1104
1603,1,1,1,6,25,1,1,1,46,112,0,0,200,600
1604,2,0,5,36,38,2,2,3,75,125,11000,0,2500,3350
1605,1,2,5,60,28,1,1,1,35,220,0,0,1600,1739
1606,1,2,5,60,25,1,1,1,35,96,0,0,1300,1785
1607,1,11,5,60,41,4,2,1,35,100,0,0,1250,1549
1608,1,12,2,12,50,2,1,3,75,200,17000,3000,1250,1721
1609,1,2,2,48,33,2,1,1,75,100,6500,2000,1000,1234
1610,1,1,1,36,28,1,1,1,55,196,0,0,1200,1599
1611,1,4,2,60,26,2,1,1,45,152,4000,1200,950,1050
1612,1,1,1,36,29,2,1,3,54,86,0,0,500,1686
1613,1,5,2,24,42,2,1,1,45,113,7100,0,1800,3669
1614,1,14,2,36,39,2,1,1,75,200,5000,0,1000,1155
1615,2,0,6,60,46,1,1,1,35,150,0,0,1400,1490
1616,1,7,2,36,24,2,1,1,45,95,3000,0,1000,1597
1617,1,12,5,36,31,2,1,1,60,160,3000,1000,700,1100
1618,2,2,6,60,37,2,1,1,75,0,0,0,1385,1385
1619,1,17,2,48,42,2,1,1,90,450,8000,1800,1000,3313
1620,2,14,1,60,63,2,1,1,73,127,0,0,1400,1496
1621,2,0,1,36,18,1,1,2,40,51,0,0,500,500
1622,1,19,2,36,43,2,1,3,75,70,7000,0,1000,2335
1623,2,0,5,36,26,1,1,2,35,70,3500,350,375,500
1624,1,6,1,36,24,2,1,1,66,213,0,0,1000,1064
1625,1,14,1,48,29,2,1,1,52,70,0,0,800,1210
1626,2,0,5,48,28,5,2,1,35,280,0,0,1300,2058
1627,1,10,2,60,39,2,2,1,90,195,12000,0,1500,2659
1628,1,6,5,48,30,1,1,3,35,0,7000,0,700,1054
1629,1,20,2,60,43,2,1,2,60,138,20000,0,1000,1312
1630,1,12,1,60,38,2,1,1,96,205,3500,0,1400,1742
1631,1,3,1,48,29,2,1,1,59,137,0,0,800,889
1632,1,2,5,48,28,1,1,1,35,79,0,0,650,1379
1633,1,13,1,60,41,1,1,1,45,95,0,0,940,1379
1634,1,23,2,48,60,2,1,1,35,80,3000,0,1150,1242
1635,1,3,3,60,54,2,1,1,45,134,2000,0,1100,1286
1636,1,3,5,36,22,1,1,1,35,65,0,0,1000,1629
1637,1,2,2,30,38,2,1,1,75,159,11000,0,1280,1289
1638,1,30,2,24,57,2,1,3,45,40,17000,0,400,500
1639,1,10,2,24,42,2,1,3,75,70,4600,0,500,1104
1640,1,16,2,60,39,2,2,1,60,115,3000,0,800,1373
1641,1,2,1,48,31,2,1,1,67,67,0,0,970,1273
1642,1,2,6,36,24,2,1,1,60,102,0,0,900,1555
1643,1,11,2,60,27,2,1,1,60,125,2500,0,1100,1220
1644,1,8,2,24,35,2,2,3,75,180,12000,0,1000,2256
1645,1,37,5,36,52,2,1,1,60,240,0,0,1510,1625
1646,2,2,2,48,34,2,1,3,90,250,16000,2000,1500,1768
1647,2,0,1,48,39,2,1,3,45,0,0,0,700,987
1648,2,6,1,48,37,2,1,1,77,170,0,0,887,887
1649,2,4,1,36,27,4,1,1,47,116,0,0,1300,1700
1650,1,10,2,24,34,2,1,3,45,225,25000,0,1300,2063
1651,1,5,1,36,63,2,1,4,50,54,3000,0,550,700
1652,2,4,1,48,26,1,1,1,47,124,0,0,1500,1756
1653,1,9,2,48,23,1,1,1,35,123,7500,0,800,1111
1654,2,1,5,36,28,2,2,1,60,95,4000,0,500,625
1655,1,7,6,48,43,2,2,1,75,160,0,0,1350,1519
1656,2,2,2,60,27,2,2,1,60,115,4000,800,2250,2850
1657,1,2,2,48,52,2,1,1,75,218,3000,10,1400,1565
1658,1,10,2,60,40,2,1,3,90,301,2000,0,1100,1835
1659,1,12,2,48,48,2,1,1,45,293,12000,0,500,600
1660,1,4,2,60,33,2,1,1,75,128,3500,100,400,1244
1661,1,7,3,12,30,1,1,3,35,0,3000,0,600,670
1662,2,14,1,60,46,2,1,3,48,25,0,0,1700,2210
1663,2,2,6,48,29,2,1,1,75,96,6000,3000,1200,1521
1664,1,1,2,36,19,1,1,1,45,98,4000,0,200,1330
1665,2,1,1,48,35,2,1,1,81,55,1500,0,1300,1440
1666,2,0,1,48,37,2,1,2,60,154,0,0,1870,2217
1667,1,8,2,48,52,2,1,1,60,105,3500,0,1000,1887
1668,1,20,1,36,57,2,1,3,102,117,0,0,475,500
1669,1,2,5,48,20,1,1,1,35,318,99999999,0,740,1325
1670,1,0,2,24,28,2,1,2,45,219,6000,0,600,943
1671,1,7,2,60,25,2,1,1,60,102,3500,1500,1400,1432
1672,2,1,1,48,33,5,1,1,60,250,0,0,1300,1573
1673,1,0,2,48,37,2,1,3,60,107,18000,1700,800,1015
1674,1,2,5,30,23,1,1,1,35,60,0,0,600,1127
1675,2,8,1,24,44,2,1,1,68,83,40000,0,1300,1372
1676,2,4,0,48,47,2,2,3,45,99999999,99999999,99999999,1350,2172
1677,1,7,1,60,24,1,1,1,44,93,0,0,1100,1519
1678,1,1,5,60,25,1,1,1,35,105,0,0,1100,1222
1679,1,4,5,36,27,1,1,1,35,70,0,0,700,975
1680,2,15,2,60,58,2,2,1,60,117,6000,0,1500,1670
1681,1,25,1,24,45,4,1,3,53,183,93000,0,1900,3088
1682,2,0,5,60,20,1,1,1,35,120,5500,1200,1170,1362
1683,1,28,2,36,49,2,1,1,45,90,27000,0,600,1690
1684,1,0,2,60,25,2,1,3,60,0,5500,1000,1100,1650
1685,1,17,5,36,43,2,1,1,75,200,0,0,1000,2355
1686,2,2,2,60,38,2,2,1,75,74,3500,500,1700,1888
1687,1,11,2,60,41,2,1,1,60,313,7500,2000,2180,2654
1688,1,1,2,36,31,2,1,1,45,197,8000,300,1590,1597
1689,1,30,2,30,61,2,1,1,60,320,4000,0,700,1054
1690,1,6,5,60,38,1,1,1,35,210,0,0,1200,1823
1691,1,10,2,48,50,2,1,3,60,40,12000,0,1000,1303
1692,1,30,2,60,65,2,1,3,45,250,80000,0,1700,2290
1693,1,1,5,60,22,1,1,1,35,110,3500,0,1300,1517
1694,1,26,3,48,60,2,1,1,45,134,4200,2000,700,2684
1695,1,25,2,36,59,1,1,3,35,19,5500,1500,425,1175
1696,1,7,3,36,24,1,1,3,35,131,7500,0,1350,1406
1697,1,22,2,36,45,2,1,1,75,260,3000,0,1200,2267
1698,2,4,1,36,34,2,1,1,70,100,0,0,900,1150
1699,1,0,2,48,26,1,1,1,35,101,2000,0,1000,1300
1700,2,0,2,60,65,2,1,4,45,69,10000,0,1500,1750
1701,1,30,1,36,59,2,1,3,50,52,25000,0,1000,1298
1702,1,13,5,36,38,4,1,1,45,128,0,0,525,625
1703,1,3,2,60,27,2,1,1,75,122,4000,0,1400,1702
1704,1,0,6,36,20,1,1,2,45,150,0,0,450,500
1705,1,20,1,60,61,2,1,1,81,211,0,0,1475,1475
1706,1,5,1,60,31,2,1,1,86,109,0,0,830,1700
1707,1,25,2,48,55,2,1,1,60,139,5000,0,1000,1300
1708,1,8,1,60,26,2,1,1,59,140,0,0,1400,1538
1709,1,4,5,48,21,1,1,1,35,88,25000,0,1100,1200
1710,1,0,6,48,23,1,1,1,35,60,0,0,1000,1294
1711,1,7,5,60,27,1,1,3,35,39,0,0,1000,1678
1712,2,5,2,60,43,2,1,2,75,120,2000,40,1400,1600
1713,2,10,2,60,56,2,1,1,60,161,5000,0,1500,1844
1714,1,1,5,60,26,1,1,1,35,90,0,0,1000,1297
1715,1,1,2,36,20,2,1,3,45,110,11500,0,700,770
1716,2,0,1,36,23,2,1,2,81,60,0,0,450,450
1717,1,8,1,24,32,2,2,1,75,154,0,0,750,1258
1718,1,0,2,60,44,2,1,1,75,97,6500,0,1000,1147
1719,1,0,3,12,39,2,1,1,45,178,2000,0,150,550
1720,1,2,1,36,42,1,1,1,45,104,0,0,800,870
1721,1,12,2,36,42,2,1,3,60,0,15000,0,1000,1500
1722,1,20,2,12,49,2,1,3,60,500,10000,0,1000,3081
1723,1,0,2,60,25,2,1,3,45,0,2500,0,1500,1812
1724,1,2,1,24,26,1,1,3,55,200,0,0,600,1097
1725,2,0,6,60,43,2,1,3,75,144,7600,0,1465,1544
1726,2,0,1,24,23,2,2,1,83,80,0,0,425,590
1727,1,2,2,60,37,2,1,1,90,137,3000,1,1100,1563
1728,1,3,5,60,19,1,1,1,35,218,0,0,1100,1387
1729,2,2,3,60,36,2,1,1,75,129,3000,29,900,960
1730,2,2,1,60,33,2,1,1,80,196,0,0,1350,1364
1731,2,3,5,48,23,1,1,3,35,182,0,0,1100,1427
1732,1,0,2,36,32,2,1,3,90,0,17000,0,700,875
1733,1,0,2,60,23,2,1,4,60,47,3000,0,820,875
1734,1,10,1,60,28,2,1,1,78,325,18,3000,2250,2250
1735,1,24,2,36,39,2,1,1,90,90,12000,4000,700,1693
1736,2,12,1,60,37,2,1,3,84,92,0,0,1300,1850
1737,1,5,1,36,39,2,2,1,100,250,0,0,1400,3959
1738,1,25,2,60,43,2,1,3,60,62,12000,0,1000,1627
1739,2,3,6,60,21,1,1,1,35,146,0,0,1400,1646
1740,2,0,1,60,19,1,1,1,35,0,0,0,1200,1503
1741,1,17,1,48,36,2,1,1,56,105,0,0,1000,1295
1742,2,8,6,36,30,2,2,3,75,100,4000,1365,1220,1745
1743,1,10,2,24,45,4,1,1,35,77,14000,0,200,300
1744,2,10,6,36,44,2,2,3,75,0,0,0,1300,2276
1745,1,15,2,60,39,4,1,3,45,54,7000,0,1500,2230
1746,2,0,6,60,27,1,1,1,35,149,0,0,1500,1601
1747,1,8,6,48,24,2,1,1,45,56,0,0,770,1129
1748,1,17,2,48,43,2,1,1,75,251,5500,0,1100,1664
1749,2,0,2,60,34,2,1,2,75,65,5000,0,1000,1142
1750,2,0,2,48,21,1,1,2,60,160,2500,0,1220,1598
1751,1,37,2,60,56,3,1,1,35,300,10000,0,1300,1750
1752,2,0,6,42,23,1,1,2,35,0,0,0,1100,1135
1753,1,10,2,60,37,2,2,1,90,118,4500,0,1200,1296
1754,1,2,2,60,30,2,2,1,45,174,4000,0,2000,2250
1755,1,23,1,24,47,1,1,1,44,86,0,0,350,975
1756,1,7,1,48,59,2,1,1,83,233,3000,0,1250,1525
1757,2,0,1,36,32,2,1,3,89,285,0,0,1000,1304
1758,1,1,5,60,29,2,1,1,75,105,10000,0,700,1610
1759,1,27,2,60,56,2,1,1,45,122,3000,0,950,1386
1760,1,8,5,60,33,2,1,3,75,160,0,0,1200,1506
1761,2,8,5,48,29,1,2,3,35,0,0,0,1145,1145
1762,1,9,2,36,24,2,1,1,45,160,4000,2000,450,1388
1763,2,40,2,36,62,2,2,3,45,157,13500,0,1000,1300
1764,1,1,3,12,34,2,2,1,90,65,3000,0,425,1245
1765,1,15,2,60,41,2,1,3,90,0,9000,0,1500,1923
1766,1,2,5,36,21,1,1,2,35,105,0,0,300,495
1767,1,5,1,36,27,2,1,1,57,120,0,0,560,1163
1768,1,10,3,36,61,2,1,1,75,130,25000,0,350,400
1769,1,5,5,36,50,2,1,4,90,154,0,0,1000,1279
1770,1,3,1,48,51,2,1,3,90,99999999,0,0,1200,1240
1771,1,2,5,48,39,4,1,1,35,160,0,0,550,2340
1772,2,0,6,60,31,1,1,2,35,128,0,0,900,982
1773,1,5,2,60,48,2,1,1,60,187,3000,0,1300,1400
1774,1,11,2,36,46,2,1,1,45,120,5000,0,1075,1631
1775,1,0,2,60,31,3,1,3,35,200,4000,0,943,1018
1776,1,5,2,18,29,2,1,1,45,142,6000,3000,450,1678
1777,1,8,2,48,63,2,1,1,45,107,8000,0,600,790
1778,2,1,6,48,35,4,2,1,35,126,0,0,1300,1696
1779,1,11,1,60,28,2,1,1,59,144,0,0,1225,1360
1780,2,6,1,60,28,2,1,1,54,90,0,0,1700,1700
1781,2,0,6,60,22,1,1,2,35,55,0,0,1350,1400
1782,1,20,2,12,52,2,1,3,60,208,8500,0,400,1202
1783,1,2,2,60,31,2,1,1,60,121,4500,800,1450,1600
1784,1,7,3,60,29,2,1,1,60,51,3500,500,1000,1290
1785,2,0,5,60,25,2,2,1,45,148,0,0,1400,1557
1786,1,22,1,60,51,2,1,1,57,116,0,0,1300,1347
1787,1,15,2,36,47,2,1,1,75,152,13000,0,2700,3560
1788,1,1,5,36,19,1,1,2,35,118,0,0,1200,1426
1789,1,17,2,12,47,2,1,1,75,80,2500,0,400,1454
1790,2,3,5,12,26,1,1,1,35,120,3500,0,1000,1844
1791,1,6,2,6,50,2,2,3,75,100,30000,0,600,1282
1792,2,12,2,60,51,2,1,1,45,144,9000,0,1450,1490
1793,1,6,2,48,53,2,1,3,45,90,3500,0,900,1281
1794,1,0,2,60,26,2,1,1,45,150,3500,0,1310,1464
1795,1,2,5,48,19,1,1,2,35,87,0,0,900,1045
1796,2,3,2,24,60,2,1,3,90,50,16000,0,2750,2971
1797,2,0,1,60,34,2,1,3,75,0,4000,1000,1275,1325
1798,2,1,1,60,33,2,1,2,85,250,5000,0,1700,1878
1799,2,1,1,48,36,2,1,2,101,112,0,0,1550,1839
1800,1,2,1,60,29,1,1,1,47,121,0,0,1100,1100
1801,1,0,5,24,21,1,1,4,35,99999999,300000,0,1318,1318
1802,1,8,5,36,26,1,1,3,35,0,9000,2500,450,680
1803,1,4,6,60,28,2,1,1,60,143,0,0,1150,1630
1804,1,6,4,24,31,1,1,1,35,250,8000,0,1000,2436
1805,1,1,1,18,33,2,1,3,69,244,0,0,600,1150
1806,2,0,1,60,35,2,1,4,75,99999999,700,0,1800,2292
1807,1,0,3,48,45,2,1,1,75,194,3000,100,1000,1429
1808,1,25,2,36,50,2,1,3,90,210,75000,0,900,1125
1809,2,5,1,60,37,2,2,1,131,257,0,0,2200,2538
1810,1,1,1,48,28,2,1,3,75,0,0,0,400,1415
1811,1,14,2,24,50,2,1,1,60,92,99999999,99999999,1650,2261
1812,1,28,2,42,50,3,1,1,35,175,6000,0,1150,1397
1813,1,3,2,60,38,2,1,2,75,90,3000,0,930,1135
1814,1,15,2,48,31,2,1,1,60,171,7000,0,1200,1290
1815,1,15,2,36,58,2,1,3,60,159,9000,0,687,687
1816,1,20,2,18,52,2,2,1,75,166,50000,0,800,1017
1817,1,10,2,36,26,2,1,1,60,100,3000,1800,500,690
1818,1,1,3,36,34,2,1,1,45,100,1800,1500,700,1296
1819,1,18,6,60,43,2,1,1,75,160,0,0,2000,2240
1820,1,0,5,36,24,1,1,3,35,59,0,0,500,1400
1821,1,1,5,60,21,1,1,1,35,142,3500,0,1650,2151
1822,1,11,2,60,30,1,1,1,35,53,875,325,750,850
1823,1,13,2,24,32,2,1,1,75,305,8000,0,1400,2060
1824,1,5,2,60,35,2,1,1,75,185,5000,1500,1350,1553
1825,2,2,3,60,32,2,2,1,75,142,4000,0,1300,1566
1826,1,5,2,60,36,2,1,1,75,107,12000,2000,600,1735
1827,1,11,2,60,38,2,1,1,60,153,3000,0,1650,1816
1828,2,10,5,60,30,4,2,1,35,66,0,0,280,855
1829,2,1,1,60,41,2,1,1,52,65,0,0,850,882
1830,1,0,2,36,61,2,1,4,45,111,6000,0,750,857
1831,2,3,2,60,22,1,1,3,35,100,10000,0,800,990
1832,1,10,2,24,47,2,1,1,60,131,6000,0,250,1400
1833,1,25,3,36,49,2,1,1,60,125,5000,0,400,1062
1834,1,3,5,60,23,1,1,3,35,110,8000,2000,1550,1750
1835,1,18,2,24,52,2,1,1,75,113,11000,0,370,1555
1836,1,2,6,36,25,1,1,1,35,80,0,0,600,1104
1837,1,23,2,24,57,2,1,1,45,93,2500,0,600,1118
1838,2,28,2,60,57,3,2,1,35,227,15000,0,1700,1875
1839,1,6,5,60,28,4,1,1,35,81,0,0,1500,1878
1840,2,3,1,60,31,2,1,1,101,110,0,0,1150,1152
1841,1,5,6,36,49,2,1,4,60,44,8000,0,400,428
1842,1,20,2,36,35,2,1,1,75,175,12000,0,1500,1700
1843,1,4,5,18,29,2,1,3,75,0,0,0,175,225
1844,2,1,1,24,31,4,1,2,41,58,99999999,99999999,200,300
1845,2,1,1,60,24,2,1,1,57,124,0,0,1530,1586
1846,1,30,2,48,47,2,1,1,60,140,8000,0,1100,1298
1847,1,18,2,60,49,3,1,1,35,117,4000,0,1000,1057
1848,1,15,2,48,32,2,1,1,60,140,3500,0,795,1458
1849,1,0,2,36,29,2,2,1,45,157,8000,0,600,1314
1850,1,22,2,36,50,2,1,3,135,99999999,24000,0,500,800
1851,1,8,5,60,24,1,1,3,35,0,0,0,900,996
1852,1,20,2,36,51,2,2,1,75,228,4000,0,1200,1620
1853,1,3,5,48,22,1,1,1,35,50,0,0,1100,1382
1854,1,5,6,36,54,2,1,1,45,300,0,0,800,1180
1855,2,3,1,48,33,1,1,3,45,100,0,0,1350,1518
1856,1,5,2,18,31,2,1,1,75,153,5000,0,800,1615
1857,1,15,2,48,43,2,1,3,60,100,18000,0,2500,2976
1858,1,0,2,36,28,2,1,1,45,142,8000,4000,900,1888
1859,1,2,5,60,22,1,1,1,35,151,0,0,1100,1481
1860,1,6,6,30,22,1,1,1,35,73,0,0,1086,1086
1861,1,17,2,60,42,2,1,1,75,134,3500,0,1000,1594
1862,1,4,2,60,28,2,1,3,60,125,10000,3500,1200,2100
1863,1,1,1,48,27,2,1,3,76,160,0,0,1700,1985
1864,1,30,2,60,49,3,1,1,35,120,4000,0,1100,1152
1865,2,1,1,60,29,2,1,1,84,86,0,0,1350,1743
1866,2,5,2,60,48,2,2,1,90,100,2000,792,1000,1034
1867,1,0,2,36,35,2,1,3,75,190,4000,0,1300,2125
1868,1,17,5,60,32,2,1,1,75,200,6000,0,1300,1682
1869,2,30,2,36,50,2,2,3,60,0,10000,0,1600,1800
1870,1,22,5,36,40,2,1,1,75,126,0,0,1000,1688
1871,1,5,5,36,28,1,1,3,35,0,0,0,875,950
1872,1,1,2,60,35,2,1,1,75,155,3000,0,1250,1391
1873,2,8,6,36,29,2,2,1,60,170,0,0,800,1000
1874,1,8,2,24,46,2,1,1,75,200,5000,0,740,2095
1875,1,0,2,24,38,2,1,1,75,87,3000,0,500,1214
1876,1,3,1,48,36,2,1,1,85,104,5000,0,1700,1797
1877,2,12,3,24,28,2,1,1,45,102,99999999,99999999,700,1229
1878,1,1,1,48,27,1,1,2,45,101,4000,0,1600,2075
1879,1,3,2,60,58,2,2,1,45,150,10000,0,1000,1000
1880,1,4,2,60,34,1,1,4,45,75,2500,0,1150,1497
1881,2,0,6,36,26,1,2,2,35,0,0,0,550,600
1882,2,0,6,60,33,2,2,2,75,0,0,0,2000,3467
1883,1,3,2,60,35,2,1,1,60,104,5000,0,1000,1317
1884,2,5,3,36,50,2,1,1,60,165,8000,0,750,875
1885,1,2,1,60,45,2,1,3,88,129,0,0,850,1044
1886,1,22,1,60,40,2,1,3,91,160,7000,0,1600,1700
1887,1,0,1,36,26,2,1,1,95,198,0,0,575,650
1888,2,18,2,48,32,2,1,1,75,71,4000,39,660,1461
1889,1,20,1,60,44,2,1,1,91,162,3000,0,1500,1519
1890,1,20,2,60,34,2,1,1,75,61,1500,700,800,1177
1891,1,35,6,60,54,2,1,1,75,156,0,0,950,1164
1892,2,27,2,18,47,2,2,3,75,0,99999999,99999999,5000,6500
1893,1,6,1,60,29,1,1,1,45,95,2500,0,1250,1490
1894,1,25,2,48,52,2,1,1,45,200,3000,0,800,1300
1895,1,5,2,48,33,2,1,1,75,158,4000,1100,1250,1550
1896,1,8,5,60,24,1,1,1,35,110,0,0,1250,1500
1897,2,0,1,36,54,2,2,4,45,0,0,0,2100,2100
1898,2,11,3,36,44,2,1,1,90,89,2000,100,250,450
1899,2,7,1,60,49,2,2,1,67,68,0,0,1300,1500
1900,2,2,5,30,25,2,1,3,35,31,0,0,250,550
1901,1,10,6,60,31,2,1,1,45,125,0,0,1200,1682
1902,2,0,6,36,24,2,1,2,60,0,0,0,800,1250
1903,1,17,2,60,51,1,1,1,35,155,3000,0,1250,1668
1904,2,2,2,60,24,2,2,1,60,110,6500,2000,1450,1450
1905,2,1,5,60,27,1,1,2,35,82,8000,0,1100,1300
1906,1,20,2,12,43,2,1,3,90,0,3000,0,500,1909
1907,2,1,5,48,22,1,1,3,35,70,3000,2000,1300,1491
1908,2,1,1,60,24,2,1,1,57,124,0,0,1350,1427
1909,1,5,2,60,36,2,1,1,90,223,4000,0,1660,1838
1910,1,10,2,48,36,2,1,2,75,82,3000,0,1000,1400
1911,1,7,2,36,51,2,1,1,75,100,12000,0,1000,1300
1912,1,15,2,18,39,2,1,3,75,275,14000,0,700,2243
1913,1,0,6,18,22,1,1,2,35,150,0,0,175,475
1914,1,6,2,36,23,2,1,1,45,117,3000,50,600,940
1915,1,15,2,12,46,2,1,3,45,265,7000,0,400,1127
1916,1,1,1,36,27,2,1,1,55,100,0,0,1000,1300
1917,1,13,2,36,51,2,2,1,45,382,5000,1000,1400,2438
1918,1,3,5,60,30,1,1,1,35,86,0,0,750,829
1919,2,1,1,48,23,1,1,3,35,0,0,0,1200,1366
1920,2,10,3,60,44,2,1,3,60,70,15000,2880,1150,1297
1921,1,11,2,60,26,2,1,1,45,120,5000,0,1350,1498
1922,1,35,2,48,50,1,1,3,35,100,12000,0,800,1161
1923,1,10,2,60,47,2,1,3,60,85,15000,0,1500,1813
1924,1,10,2,60,40,2,1,1,105,125,6500,0,1500,1800
1925,2,0,1,48,32,1,1,1,41,60,0,0,800,1566
1926,2,3,2,60,39,2,1,1,90,150,5000,0,850,996
1927,1,28,2,24,53,2,1,1,75,110,3500,0,500,788
1928,1,2,2,36,40,2,1,3,105,144,6000,0,2000,2532
1929,1,1,2,60,33,2,1,3,75,122,3500,2900,1400,1803
1930,1,1,2,48,36,2,1,1,60,75,5500,0,1085,1736
1931,1,2,1,12,66,2,1,4,51,60,20000,0,500,1504
1932,1,1,2,12,22,1,1,1,45,80,3500,0,200,1156
1933,2,0,2,60,28,2,1,1,35,78,9500,0,1400,1850
1934,1,3,2,48,25,1,1,1,35,125,4000,0,1000,1301
1935,1,30,2,24,51,2,2,3,45,0,20000,0,1000,1588
1936,1,2,6,48,29,1,1,1,35,60,0,0,700,1100
1937,1,3,2,54,33,2,1,1,75,366,7000,0,500,1116
